NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,WKT,STATUS
NT_12177,12177,Daisy Islet,ISLAND,LANDFORM,TERRAIN,-15.7357,137.1032,NT,2024-03-01,POINT (137.103192 -15.735714),gazetted
NT_13442,13442,Hardy Island,ISLAND,LANDFORM,TERRAIN,-12.2928,136.0507,NT,2024-03-01,POINT (136.050692 -12.292814),gazetted
NT_13445,13445,Harney Island,ISLAND,LANDFORM,TERRAIN,-15.7136,136.7296,NT,2024-03-01,POINT (136.729592 -15.713614),gazetted
NT_13451,13451,Harris Island,ISLAND,LANDFORM,TERRAIN,-11.4266,130.4082,NT,2024-03-01,POINT (130.408191 -11.426614),gazetted
NT_13903,13903,Jimmy Islet,ISLAND,LANDFORM,TERRAIN,-15.7486,137.1046,NT,2024-03-01,POINT (137.104592 -15.748614),gazetted
NT_13913,13913,Jirrgari Island,ISLAND,LANDFORM,TERRAIN,-11.7075,136.1402,NT,2024-03-01,POINT (136.140192 -11.707514),gazetted
NT_12679,12679,Emu Islet,ISLAND,LANDFORM,TERRAIN,-11.0292,136.731,NT,2024-03-01,POINT (136.730992 -11.029214),gazetted
NT_13471,13471,Haul Round Island,ISLAND,LANDFORM,TERRAIN,-11.8906,134.2113,NT,2024-03-01,POINT (134.211291 -11.890614),gazetted
NT_13473,13473,Hawk Island,ISLAND,LANDFORM,TERRAIN,-13.6711,136.8988,NT,2024-03-01,POINT (136.898792 -13.671114),gazetted
NT_13477,13477,Hawknest Island,ISLAND,LANDFORM,TERRAIN,-13.6292,136.4085,NT,2024-03-01,POINT (136.408492 -13.629214),gazetted
NT_13938,13938,Johnston Islet,ISLAND,LANDFORM,TERRAIN,-15.573,136.8498,NT,2024-03-01,POINT (136.849792 -15.573014),gazetted
NT_12691,12691,Endyalgout Island,ISLAND,LANDFORM,TERRAIN,-11.6832,132.5711,NT,2024-03-01,POINT (132.571091 -11.683214),gazetted
NT_12705,12705,Entrance Island,ISLAND,LANDFORM,TERRAIN,-15.1833,129.7,NT,2024-03-01,POINT (129.699991 -15.183314),gazetted
NT_12706,12706,Entrance Island,ISLAND,LANDFORM,TERRAIN,-11.9576,134.2167,NT,2024-03-01,POINT (134.216691 -11.957614),gazetted
NT_12750,12750,Everett Island,ISLAND,LANDFORM,TERRAIN,-12.2511,136.0469,NT,2024-03-01,POINT (136.046892 -12.251114),gazetted
NT_13525,13525,Herald Islet,ISLAND,LANDFORM,TERRAIN,-11.9217,136.4235,NT,2024-03-01,POINT (136.423492 -11.921714),gazetted
NT_13948,13948,Jolly Islet,ISLAND,LANDFORM,TERRAIN,-15.7687,136.9459,NT,2024-03-01,POINT (136.945892 -15.768714),gazetted
NT_13118,13118,Gilbert Island,ISLAND,LANDFORM,TERRAIN,-15.586,136.6557,NT,2024-03-01,POINT (136.655692 -15.586014),gazetted
NT_13544,13544,Higginson Islet,ISLAND,LANDFORM,TERRAIN,-12.0339,136.8791,NT,2024-03-01,POINT (136.879092 -12.033914),gazetted
NT_14039,14039,Kangaroo Island,ISLAND,LANDFORM,TERRAIN,-14.8,134.9833,NT,2024-03-01,POINT (134.983292 -14.800014),gazetted
NT_14065,14065,Karslake Island,ISLAND,LANDFORM,TERRAIN,-11.3215,130.6615,NT,2024-03-01,POINT (130.661491 -11.321514),gazetted
NT_13569,13569,Hobler Island,ISLAND,LANDFORM,TERRAIN,-15.7444,136.6108,NT,2024-03-01,POINT (136.610792 -15.744414),gazetted
NT_13644,13644,Howard Island,ISLAND,LANDFORM,TERRAIN,-12.15,135.3833,NT,2024-03-01,POINT (135.383291 -12.150014),gazetted
NT_12805,12805,Field Island,ISLAND,LANDFORM,TERRAIN,-12.1,132.3833,NT,2024-03-01,POINT (132.383291 -12.100014),gazetted
NT_12820,12820,Finch Island,ISLAND,LANDFORM,TERRAIN,-13.7258,136.5753,NT,2024-03-01,POINT (136.575292 -13.725814),gazetted
NT_13207,13207,Gooninnah Island,ISLAND,LANDFORM,TERRAIN,-13.3161,136.3756,NT,2024-03-01,POINT (136.375592 -13.316114),gazetted
NT_12402,12402,Djeergaree Island,ISLAND,LANDFORM,TERRAIN,-11.6286,136.1996,NT,2024-03-01,POINT (136.199592 -11.628614),gazetted
NT_12833,12833,Fire Dreaming Island,ISLAND,LANDFORM,TERRAIN,-12.5463,131.7102,NT,2024-03-01,POINT (131.710191 -12.546314),gazetted
NT_12437,12437,Docherty Island,ISLAND,LANDFORM,TERRAIN,-14.0954,129.5161,NT,2024-03-01,POINT (129.516091 -14.095414),gazetted
NT_12890,12890,Fletcher Island,ISLAND,LANDFORM,TERRAIN,-15.7462,136.7986,NT,2024-03-01,POINT (136.798592 -15.746214),gazetted
NT_12899,12899,Flood Mark Island,ISLAND,LANDFORM,TERRAIN,-12.5535,131.7408,NT,2024-03-01,POINT (131.740791 -12.553514),gazetted
NT_13255,13255,Graham Island,ISLAND,LANDFORM,TERRAIN,-11.7506,135.9552,NT,2024-03-01,POINT (135.955192 -11.750614),gazetted
NT_13265,13265,Grant Island,ISLAND,LANDFORM,TERRAIN,-11.15,132.8833,NT,2024-03-01,POINT (132.883291 -11.150014),gazetted
NT_13282,13282,Green Island,ISLAND,LANDFORM,TERRAIN,-14.7833,135.1167,NT,2024-03-01,POINT (135.116692 -14.783314),gazetted
NT_13733,13733,Ilyaugwamaja Island,ISLAND,LANDFORM,TERRAIN,-13.6639,136.673,NT,2024-03-01,POINT (136.672992 -13.663914),gazetted
NT_12464,12464,Driftwood Island,ISLAND,LANDFORM,TERRAIN,-14.9155,129.6071,NT,2024-03-01,POINT (129.607091 -14.915514),gazetted
NT_12485,12485,Drysdale Island,ISLAND,LANDFORM,TERRAIN,-11.6872,135.9999,NT,2024-03-01,POINT (135.999892 -11.687214),gazetted
NT_13290,13290,Greenhill Island,ISLAND,LANDFORM,TERRAIN,-11.6,132.1333,NT,2024-03-01,POINT (132.133291 -11.600014),gazetted
NT_13307,13307,Groote Eylandt,ISLAND,LANDFORM,TERRAIN,-13.9333,136.6,NT,2024-03-01,POINT (136.599992 -13.933314),gazetted
NT_13310,13310,Grose Island,ISLAND,LANDFORM,TERRAIN,-12.5772,130.4182,NT,2024-03-01,POINT (130.418191 -12.577214),gazetted
NT_13753,13753,Indian Island,ISLAND,LANDFORM,TERRAIN,-12.631,130.5021,NT,2024-03-01,POINT (130.502091 -12.631014),gazetted
NT_12502,12502,Dudley Island,ISLAND,LANDFORM,TERRAIN,-12.8848,136.7278,NT,2024-03-01,POINT (136.727792 -12.884814),gazetted
NT_12512,12512,Dum In Mirrie Island,ISLAND,LANDFORM,TERRAIN,-12.629,130.3781,NT,2024-03-01,POINT (130.378091 -12.629014),gazetted
NT_12960,12960,Fowler Island,ISLAND,LANDFORM,TERRAIN,-13.3333,135.9667,NT,2024-03-01,POINT (135.966692 -13.333314),gazetted
NT_13326,13326,Guluwuru Island,ISLAND,LANDFORM,TERRAIN,-11.5272,136.4246,NT,2024-03-01,POINT (136.424592 -11.527214),gazetted
NT_13765,13765,Inglis Island,ISLAND,LANDFORM,TERRAIN,-12.0442,136.2207,NT,2024-03-01,POINT (136.220692 -12.044214),gazetted
NT_12544,12544,East Bremer Islet,ISLAND,LANDFORM,TERRAIN,-12.0908,136.8694,NT,2024-03-01,POINT (136.869392 -12.090814),gazetted
NT_13384,13384,Gwakura Island,ISLAND,LANDFORM,TERRAIN,-12.1833,136.0242,NT,2024-03-01,POINT (136.024192 -12.183314),gazetted
NT_13816,13816,Irrititu Island,ISLAND,LANDFORM,TERRAIN,-11.9364,130.9473,NT,2024-03-01,POINT (130.947291 -11.936414),gazetted
NT_13821,13821,Isle Woodah,ISLAND,LANDFORM,TERRAIN,-13.4664,136.1594,NT,2024-03-01,POINT (136.159392 -13.466414),gazetted
NT_12559,12559,East Vernon Island,ISLAND,LANDFORM,TERRAIN,-12.0667,131.1,NT,2024-03-01,POINT (131.099991 -12.066714),gazetted
NT_12563,12563,East Woody Island,ISLAND,LANDFORM,TERRAIN,-12.1609,136.7507,NT,2024-03-01,POINT (136.750692 -12.160914),gazetted
NT_12572,12572,Eberrumilya Island,ISLAND,LANDFORM,TERRAIN,-14.2967,136.9591,NT,2024-03-01,POINT (136.959092 -14.296714),gazetted
NT_13036,13036,Gananggarngur Island,ISLAND,LANDFORM,TERRAIN,-12.0836,134.9927,NT,2024-03-01,POINT (134.992691 -12.083614),gazetted
NT_13040,13040,Ganumbali Island,ISLAND,LANDFORM,TERRAIN,-12.4745,136.0221,NT,2024-03-01,POINT (136.022092 -12.474514),gazetted
NT_12586,12586,Edward Island,ISLAND,LANDFORM,TERRAIN,-14.5,135.6167,NT,2024-03-01,POINT (135.616692 -14.500014),gazetted
NT_13049,13049,Garalja Island,ISLAND,LANDFORM,TERRAIN,-12.0667,136.1,NT,2024-03-01,POINT (136.099992 -12.066714),gazetted
NT_13423,13423,Hand Islet,ISLAND,LANDFORM,TERRAIN,-13.7853,136.2894,NT,2024-03-01,POINT (136.289392 -13.785314),gazetted
NT_13437,13437,Harbour Islet,ISLAND,LANDFORM,TERRAIN,-12.197,136.6874,NT,2024-03-01,POINT (136.687392 -12.197014),gazetted
NT_13878,13878,Jensen Island,ISLAND,LANDFORM,TERRAIN,-11.137,136.6882,NT,2024-03-01,POINT (136.688192 -11.137014),gazetted
NT_12617,12617,Elcho Island,ISLAND,LANDFORM,TERRAIN,-11.9592,135.7427,NT,2024-03-01,POINT (135.742692 -11.959214),gazetted
NT_14348,14348,Lane Island,ISLAND,LANDFORM,TERRAIN,-13.6645,136.9282,NT,2024-03-01,POINT (136.928192 -13.664514),gazetted
NT_14378,14378,Law Island,ISLAND,LANDFORM,TERRAIN,-15.6498,136.9739,NT,2024-03-01,POINT (136.973892 -15.649814),gazetted
NT_14383,14383,Lawson Island,ISLAND,LANDFORM,TERRAIN,-11.0667,132.8667,NT,2024-03-01,POINT (132.866691 -11.066714),gazetted
NT_14927,14927,McCluer Island,ISLAND,LANDFORM,TERRAIN,-11.0833,133,NT,2024-03-01,POINT (132.999991 -11.083314),gazetted
NT_14986,14986,McNamara Island,ISLAND,LANDFORM,TERRAIN,-12.8622,136.6224,NT,2024-03-01,POINT (136.622392 -12.862214),gazetted
NT_15003,15003,Melville Island,ISLAND,LANDFORM,TERRAIN,-11.5583,130.9333,NT,2024-03-01,POINT (130.933291 -11.558314),gazetted
NT_15015,15015,Meringa Island,ISLAND,LANDFORM,TERRAIN,-13.444,136.0725,NT,2024-03-01,POINT (136.072492 -13.444014),gazetted
NT_15940,15940,Mugwana Island,ISLAND,LANDFORM,TERRAIN,-13.6924,136.5337,NT,2024-03-01,POINT (136.533692 -13.692414),gazetted
NT_14532,14532,Little Island,ISLAND,LANDFORM,TERRAIN,-15.7177,136.8287,NT,2024-03-01,POINT (136.828692 -15.717714),gazetted
NT_14546,14546,Little Vanderlin Island,ISLAND,LANDFORM,TERRAIN,-15.8604,137.0702,NT,2024-03-01,POINT (137.070192 -15.860414),gazetted
NT_15084,15084,Miles Island,ISLAND,LANDFORM,TERRAIN,-12.2582,136.9117,NT,2024-03-01,POINT (136.911692 -12.258214),gazetted
NT_15088,15088,Milingimbi Island,ISLAND,LANDFORM,TERRAIN,-12.0931,134.8885,NT,2024-03-01,POINT (134.888491 -12.093114),gazetted
NT_15092,15092,Miller Islets,ISLAND,LANDFORM,TERRAIN,-11.722,136.6641,NT,2024-03-01,POINT (136.664092 -11.722014),gazetted
NT_14627,14627,Low Island,ISLAND,LANDFORM,TERRAIN,-12.372,136.1702,NT,2024-03-01,POINT (136.170192 -12.372014),gazetted
NT_15109,15109,Milyema Island,ISLAND,LANDFORM,TERRAIN,-13.6767,136.5924,NT,2024-03-01,POINT (136.592392 -13.676714),gazetted
NT_15125,15125,Minintirri Island,ISLAND,LANDFORM,TERRAIN,-14.2167,135.8667,NT,2024-03-01,POINT (135.866692 -14.216714),gazetted
NT_15178,15178,Mogogout Island,ISLAND,LANDFORM,TERRAIN,-11.6221,132.4536,NT,2024-03-01,POINT (132.453591 -11.622114),gazetted
NT_14703,14703,Maine Island,ISLAND,LANDFORM,TERRAIN,-11.9167,134.6667,NT,2024-03-01,POINT (134.666691 -11.916714),gazetted
NT_15220,15220,Mooroongga Island,ISLAND,LANDFORM,TERRAIN,-11.9347,135.0791,NT,2024-03-01,POINT (135.079091 -11.934714),gazetted
NT_15226,15226,Mordy Island,ISLAND,LANDFORM,TERRAIN,-12.4726,131.7638,NT,2024-03-01,POINT (131.763791 -12.472614),gazetted
NT_14737,14737,Mallison Island,ISLAND,LANDFORM,TERRAIN,-12.1854,136.1341,NT,2024-03-01,POINT (136.134092 -12.185414),gazetted
NT_14757,14757,Manggarna Island,ISLAND,LANDFORM,TERRAIN,-13.8378,136.2663,NT,2024-03-01,POINT (136.266292 -13.837814),gazetted
NT_15232,15232,Morgan Island,ISLAND,LANDFORM,TERRAIN,-13.4619,136.0928,NT,2024-03-01,POINT (136.092792 -13.461914),gazetted
NT_15247,15247,Morse Island,ISLAND,LANDFORM,TERRAIN,-11.5833,132.3167,NT,2024-03-01,POINT (132.316691 -11.583314),gazetted
NT_14196,14196,Knife Island,ISLAND,LANDFORM,TERRAIN,-12.7007,130.6011,NT,2024-03-01,POINT (130.601091 -12.700714),gazetted
NT_14801,14801,Marchinbar Island,ISLAND,LANDFORM,TERRAIN,-11.2433,136.643,NT,2024-03-01,POINT (136.642992 -11.243314),gazetted
NT_14802,14802,Mardanaingura Island,ISLAND,LANDFORM,TERRAIN,-12.0831,134.951,NT,2024-03-01,POINT (134.950991 -12.083114),gazetted
NT_14810,14810,Maria Island,ISLAND,LANDFORM,TERRAIN,-14.8667,135.7333,NT,2024-03-01,POINT (135.733292 -14.866714),gazetted
NT_14286,14286,Labu Islet,ISLAND,LANDFORM,TERRAIN,-15.7621,136.7203,NT,2024-03-01,POINT (136.720292 -15.762114),gazetted
NT_14848,14848,Marrinan Island,ISLAND,LANDFORM,TERRAIN,-13.4431,136.1075,NT,2024-03-01,POINT (136.107492 -13.443114),gazetted
NT_18384,18384,Sir Edward Pellew Group,ISLAND GROUP,LANDFORM,TERRAIN,-15.6333,136.7167,NT,2024-03-01,POINT (136.716692 -15.633314),gazetted
NT_18385,18385,Sir George Hope Islands,ISLAND GROUP,LANDFORM,TERRAIN,-11.55,132.2167,NT,2024-03-01,POINT (132.216691 -11.550014),gazetted
NT_21444,21444,Goulburn Islands,ISLAND GROUP,LANDFORM,TERRAIN,-11.5584,133.4519,NT,2024-03-01,POINT (133.451891 -11.558414),gazetted
NT_20863,20863,Peron Islands,ISLAND GROUP,LANDFORM,TERRAIN,-13.1926,130.0511,NT,2024-03-01,POINT (130.051091 -13.192614),gazetted
NT_18902,18902,The English Companys Islands,ISLAND GROUP,LANDFORM,TERRAIN,-11.8517,136.3821,NT,2024-03-01,POINT (136.382092 -11.851714),gazetted
NT_19574,19574,Wessel Islands,ISLAND GROUP,LANDFORM,TERRAIN,-11.6045,136.3288,NT,2024-03-01,POINT (136.328792 -11.604514),gazetted
NT_19002,19002,Tiwi Islands,ISLAND GROUP,LANDFORM,TERRAIN,-11.5667,130.7167,NT,2024-03-01,POINT (130.716691 -11.566714),gazetted
NT_19320,19320,Vernon Islands,ISLAND GROUP,LANDFORM,TERRAIN,-12.0833,131.0333,NT,2024-03-01,POINT (131.033291 -12.083314),gazetted
NT_10303,10303,Amungkarma Islands,ISLAND GROUP,LANDFORM,TERRAIN,-14.3522,136.9413,NT,2024-03-01,POINT (136.941292 -14.352214),gazetted
NT_12013,12013,Craggy Islands,ISLAND GROUP,LANDFORM,TERRAIN,-15.6052,136.6974,NT,2024-03-01,POINT (136.697392 -15.605214),gazetted
NT_12045,12045,Crocodile Island Group,ISLAND GROUP,LANDFORM,TERRAIN,-11.897,135.0907,NT,2024-03-01,POINT (135.090691 -11.897014),gazetted
NT_11184,11184,Bremer Islets,ISLAND GROUP,LANDFORM,TERRAIN,-12.0625,136.836,NT,2024-03-01,POINT (136.835992 -12.062514),gazetted
NT_12103,12103,Cunningham Islands,ISLAND GROUP,LANDFORM,TERRAIN,-11.75,136.0816,NT,2024-03-01,POINT (136.081592 -11.750014),gazetted
NT_13262,13262,Granite Islands,ISLAND GROUP,LANDFORM,TERRAIN,-12.2414,136.6735,NT,2024-03-01,POINT (136.673492 -12.241414),gazetted
NT_12553,12553,East Neck,ISTHMUS,LANDFORM,TERRAIN,-15.7005,136.7313,NT,2024-03-01,POINT (136.731292 -15.700514),gazetted
NT_23999,23999,Wudanbu Junction,JUNCTION,LANDMARK,CULTURE,-14.6567,131.705,NT,2024-03-01,POINT (131.704991 -14.656714),gazetted
NT_24005,24005,Ninin Junction,JUNCTION,LANDMARK,CULTURE,-14.8043,131.5351,NT,2024-03-01,POINT (131.535091 -14.804314),gazetted
NT_20284,20284,Ulugulu Junction,JUNCTION,LANDMARK,CULTURE,-15.977,136.3457,NT,2024-03-01,POINT (136.345692 -15.977014),gazetted
NT_20085,20085,Lidjalaii Junction,JUNCTION,LANDMARK,CULTURE,-17.9644,137.1675,NT,2024-03-01,POINT (137.167492 -17.964414),gazetted
NT_20156,20156,Uyumudi Junction,JUNCTION,LANDMARK,CULTURE,-17.3575,137.5394,NT,2024-03-01,POINT (137.539392 -17.357514),gazetted
NT_20234,20234,Nandarranwawulu Junction,JUNCTION,LANDMARK,CULTURE,-15.3285,135.4172,NT,2024-03-01,POINT (135.417192 -15.328514),gazetted
NT_23575,23575,Tom Brown Roundabout,JUNCTION,LANDMARK,CULTURE,-23.7218,133.8674,NT,2024-03-01,POINT (133.867392 -23.721814),gazetted
NT_11745,11745,Christies Corner,JUNCTION,LANDMARK,CULTURE,-14.5333,132.1667,NT,2024-03-01,POINT (132.166691 -14.533314),gazetted
NT_18315,18315,Shady Camp Billabong,LAKE,WATERBODY,HYDROLOGY,-12.504,131.7217,NT,2024-03-01,POINT (131.721691 -12.504014),gazetted
NT_18146,18146,Ruby Billabong,LAKE,WATERBODY,HYDROLOGY,-13.8675,131.2078,NT,2024-03-01,POINT (131.207791 -13.867514),gazetted
NT_18225,18225,Sandover River Floodout,LAKE,WATERBODY,HYDROLOGY,-21.7,136.4333,NT,2024-03-01,POINT (136.433292 -21.700014),gazetted
NT_16061,16061,Mygoora Lake,LAKE,WATERBODY,HYDROLOGY,-25.334,132.6898,NT,2024-03-01,POINT (132.689792 -25.334014),gazetted
NT_16024,16024,Murphys Lake,LAKE,WATERBODY,HYDROLOGY,-25.3582,132.5014,NT,2024-03-01,POINT (132.501392 -25.358214),gazetted
NT_21991,21991,Lake Mary Ann,LAKE,WATERBODY,HYDROLOGY,-19.61,134.2117,NT,2024-03-01,POINT (134.211692 -19.610014),gazetted
NT_20657,20657,Lake Hickey,LAKE,WATERBODY,HYDROLOGY,-14.4665,132.218,NT,2024-03-01,POINT (132.217991 -14.466514),gazetted
NT_19799,19799,Wombat Billabong,LAKE,WATERBODY,HYDROLOGY,-15.5798,130.3003,NT,2024-03-01,POINT (130.300291 -15.579814),gazetted
NT_20254,20254,Wabarra Lake,LAKE,WATERBODY,HYDROLOGY,-15.093,135.3858,NT,2024-03-01,POINT (135.385792 -15.093014),gazetted
NT_19955,19955,Yarra Billabong,LAKE,WATERBODY,HYDROLOGY,-13.6981,130.6454,NT,2024-03-01,POINT (130.645391 -13.698114),gazetted
NT_17767,17767,Prentice Lake,LAKE,WATERBODY,HYDROLOGY,-19.5333,135.7667,NT,2024-03-01,POINT (135.766692 -19.533314),gazetted
NT_17131,17131,Nongra Lake,LAKE,WATERBODY,HYDROLOGY,-18.1833,129.746,NT,2024-03-01,POINT (129.745991 -18.183314),gazetted
NT_17474,17474,Pandanas Billabong,LAKE,WATERBODY,HYDROLOGY,-12.6116,131.676,NT,2024-03-01,POINT (131.675991 -12.611614),gazetted
NT_17792,17792,Pulcura Lake,LAKE,WATERBODY,HYDROLOGY,-25.3354,132.6125,NT,2024-03-01,POINT (132.612492 -25.335414),gazetted
NT_17873,17873,Racecourse Billabong,LAKE,WATERBODY,HYDROLOGY,-15.8316,129.9097,NT,2024-03-01,POINT (129.909691 -15.831614),gazetted
NT_17890,17890,Ranford Billabong,LAKE,WATERBODY,HYDROLOGY,-13.8273,132.1778,NT,2024-03-01,POINT (132.177791 -13.827314),gazetted
NT_17931,17931,Red Lily Billabong,LAKE,WATERBODY,HYDROLOGY,-12.8532,132.4899,NT,2024-03-01,POINT (132.489891 -12.853214),gazetted
NT_17566,17566,Percys Billabong,LAKE,WATERBODY,HYDROLOGY,-22.3333,132.3167,NT,2024-03-01,POINT (132.316692 -22.333314),gazetted
NT_23795,23795,Lake Talbot,LAKE,WATERBODY,HYDROLOGY,-19.5464,129.9565,NT,2024-03-01,POINT (129.956491 -19.546414),gazetted
NT_19267,19267,Angurrkburna Lake,LAKE,WATERBODY,HYDROLOGY,-14.226,136.7645,NT,2024-03-01,POINT (136.764492 -14.226014),gazetted
NT_18698,18698,Stump Billabong,LAKE,WATERBODY,HYDROLOGY,-12.6043,131.4772,NT,2024-03-01,POINT (131.477191 -12.604314),gazetted
NT_18701,18701,Sturt Creek Floodout,LAKE,WATERBODY,HYDROLOGY,-18.4656,129.4453,NT,2024-03-01,POINT (129.445291 -18.465614),gazetted
NT_19349,19349,Wa Wu-I Billabong,LAKE,WATERBODY,HYDROLOGY,-11.5833,133.0667,NT,2024-03-01,POINT (133.066691 -11.583314),gazetted
NT_18822,18822,Tarrabool Lake,LAKE,WATERBODY,HYDROLOGY,-18.2598,135.0981,NT,2024-03-01,POINT (135.098092 -18.259814),gazetted
NT_14300,14300,Lake Bennett,LAKE,WATERBODY,HYDROLOGY,-22.8,130.9833,NT,2024-03-01,POINT (130.983291 -22.800014),gazetted
NT_18400,18400,Skeahan Billabong,LAKE,WATERBODY,HYDROLOGY,-15.6571,130.2179,NT,2024-03-01,POINT (130.217891 -15.657114),gazetted
NT_10299,10299,Ampire Waterhole,LAKE,WATERBODY,HYDROLOGY,-24.8095,133.4192,NT,2024-03-01,POINT (133.419192 -24.809514),gazetted
NT_10350,10350,Angurrkwurrikba Lake,LAKE,WATERBODY,HYDROLOGY,-13.9525,136.7299,NT,2024-03-01,POINT (136.729892 -13.952514),gazetted
NT_11146,11146,Bowson Waterhole,LAKE,WATERBODY,HYDROLOGY,-24.1833,132.2833,NT,2024-03-01,POINT (132.283292 -24.183314),gazetted
NT_10435,10435,Lake Armada,LAKE,WATERBODY,HYDROLOGY,-14.2214,136.7221,NT,2024-03-01,POINT (136.722092 -14.221414),gazetted
NT_10237,10237,Alligator Billabong,LAKE,WATERBODY,HYDROLOGY,-12.8699,132.4333,NT,2024-03-01,POINT (132.433291 -12.869914),gazetted
NT_11361,11361,Bullocks Head Lake,LAKE,WATERBODY,HYDROLOGY,-20.4167,129.2,NT,2024-03-01,POINT (129.199991 -20.416714),gazetted
NT_12265,12265,Dead Fish Billabong,LAKE,WATERBODY,HYDROLOGY,-12.3732,131.7057,NT,2024-03-01,POINT (131.705691 -12.373214),gazetted
NT_11952,11952,Corella Lake,LAKE,WATERBODY,HYDROLOGY,-18.6351,135.6464,NT,2024-03-01,POINT (135.646392 -18.635114),gazetted
NT_11203,11203,Britannia Waterhole,LAKE,WATERBODY,HYDROLOGY,-24.7185,133.4179,NT,2024-03-01,POINT (133.417892 -24.718514),gazetted
NT_12804,12804,Fiddlers Lake,LAKE,WATERBODY,HYDROLOGY,-20.8667,130.4167,NT,2024-03-01,POINT (130.416691 -20.866714),gazetted
NT_13641,13641,Hot Water Billabong,LAKE,WATERBODY,HYDROLOGY,-13.9277,130.8706,NT,2024-03-01,POINT (130.870591 -13.927714),gazetted
NT_13269,13269,Grassmere Billabong,LAKE,WATERBODY,HYDROLOGY,-14.9667,134.2667,NT,2024-03-01,POINT (134.266692 -14.966714),gazetted
NT_12479,12479,Dry Lake,LAKE,WATERBODY,HYDROLOGY,-22.4167,130.6333,NT,2024-03-01,POINT (130.633291 -22.416714),gazetted
NT_12509,12509,Dulcaruk Billabong,LAKE,WATERBODY,HYDROLOGY,-14.3167,133.7167,NT,2024-03-01,POINT (133.716691 -14.316714),gazetted
NT_13786,13786,Intalpa Lake,LAKE,WATERBODY,HYDROLOGY,-25.3117,135.489,NT,2024-03-01,POINT (135.488992 -25.311714),gazetted
NT_14346,14346,Landers Billabong,LAKE,WATERBODY,HYDROLOGY,-14.5833,132.051,NT,2024-03-01,POINT (132.050991 -14.583314),gazetted
NT_14374,14374,Laurie Billabong,LAKE,WATERBODY,HYDROLOGY,-14.2473,131.417,NT,2024-03-01,POINT (131.416991 -14.247314),gazetted
NT_15136,15136,Mirranponga Pongunna Lake,LAKE,WATERBODY,HYDROLOGY,-25.95,137.7,NT,2024-03-01,POINT (137.699992 -25.950014),gazetted
NT_15171,15171,Miwal Billabong,LAKE,WATERBODY,HYDROLOGY,-14.0645,135.8989,NT,2024-03-01,POINT (135.898892 -14.064514),gazetted
NT_15205,15205,Moon Billabong,LAKE,WATERBODY,HYDROLOGY,-13.4678,130.4667,NT,2024-03-01,POINT (130.466691 -13.467814),gazetted
NT_15206,15206,Moon Billabong,LAKE,WATERBODY,HYDROLOGY,-12.6997,131.7066,NT,2024-03-01,POINT (131.706591 -12.699714),gazetted
NT_14294,14294,Lake Alec,LAKE,WATERBODY,HYDROLOGY,-20.4833,129.0333,NT,2024-03-01,POINT (129.033291 -20.483314),gazetted
NT_14295,14295,Lake Alexander,LAKE,WATERBODY,HYDROLOGY,-12.4145,130.8315,NT,2024-03-01,POINT (130.831491 -12.414514),gazetted
NT_14296,14296,Lake Allen,LAKE,WATERBODY,HYDROLOGY,-14.5333,134.5667,NT,2024-03-01,POINT (134.566692 -14.533314),gazetted
NT_14297,14297,Lake Amadeus,LAKE,WATERBODY,HYDROLOGY,-24.75,130.9167,NT,2024-03-01,POINT (130.916691 -24.750014),gazetted
NT_14301,14301,Lake Buck,LAKE,WATERBODY,HYDROLOGY,-19.6333,130.3333,NT,2024-03-01,POINT (130.333291 -19.633314),gazetted
NT_14302,14302,Lake Caroline,LAKE,WATERBODY,HYDROLOGY,-23.7808,137.2279,NT,2024-03-01,POINT (137.227892 -23.780814),gazetted
NT_14303,14303,Lake De Burgh,LAKE,WATERBODY,HYDROLOGY,-19.0564,135.6385,NT,2024-03-01,POINT (135.638492 -19.056414),gazetted
NT_14304,14304,Lake Deane,LAKE,WATERBODY,HYDROLOGY,-12.7264,131.0145,NT,2024-03-01,POINT (131.014491 -12.726414),gazetted
NT_14305,14305,Lake Duggon,LAKE,WATERBODY,HYDROLOGY,-15.0833,132.6667,NT,2024-03-01,POINT (132.666691 -15.083314),gazetted
NT_14306,14306,Lake Eames,LAKE,WATERBODY,HYDROLOGY,-15.678,137.0284,NT,2024-03-01,POINT (137.028392 -15.678014),gazetted
NT_14307,14307,Lake Eaton,LAKE,WATERBODY,HYDROLOGY,-22.8667,131.275,NT,2024-03-01,POINT (131.274991 -22.866714),gazetted
NT_14309,14309,Lake Evella,LAKE,WATERBODY,HYDROLOGY,-12.5125,135.8024,NT,2024-03-01,POINT (135.802392 -12.512514),gazetted
NT_14310,14310,Lake Finniss,LAKE,WATERBODY,HYDROLOGY,-12.3636,131.4799,NT,2024-03-01,POINT (131.479891 -12.363614),gazetted
NT_14311,14311,Lake Lewis,LAKE,WATERBODY,HYDROLOGY,-22.8833,132.4333,NT,2024-03-01,POINT (132.433292 -22.883314),gazetted
NT_14312,14312,Lake MacDonald,LAKE,WATERBODY,HYDROLOGY,-23.45,129.0167,NT,2024-03-01,POINT (129.016691 -23.450014),gazetted
