NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,geometry,status
ACT_ACT000971,ACT000971,Miles Franklin Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.21301882,149.0668467,ACT,2025-12-09,POINT (149.066847 -35.213019),gazetted
ACT_ACT000973,ACT000973,Monash Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.41461819,149.0895031,ACT,2025-12-09,POINT (149.089503 -35.414618),gazetted
ACT_ACT000974,ACT000974,Mother Teresa School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.19482923,149.1531747,ACT,2025-12-09,POINT (149.153175 -35.194829),gazetted
ACT_ACT000975,ACT000975,Mount Rogers Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.20834443,149.0557334,ACT,2025-12-09,POINT (149.055733 -35.208344),gazetted
ACT_ACT000979,ACT000979,Namadgi School P-6,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.39235869,149.0674472,ACT,2025-12-09,POINT (149.067447 -35.392359),gazetted
ACT_ACT000983,ACT000983,Neville Bonner Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.16241102,149.1400661,ACT,2025-12-09,POINT (149.140066 -35.162411),gazetted
ACT_ACT000985,ACT000985,Ngunnawal Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.16895221,149.1115324,ACT,2025-12-09,POINT (149.111532 -35.168952),gazetted
ACT_ACT000988,ACT000988,North Ainslie Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.25444348,149.1470213,ACT,2025-12-09,POINT (149.147021 -35.254443),gazetted
ACT_ACT000990,ACT000990,OConnor Cooperative School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.2611304,149.1201323,ACT,2025-12-09,POINT (149.120132 -35.26113),gazetted
ACT_ACT000992,ACT000992,Palmerston District Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.1974703,149.1208279,ACT,2025-12-09,POINT (149.120828 -35.19747),gazetted
ACT_ACT000999,ACT000999,Red Hill Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.33947328,149.1332226,ACT,2025-12-09,POINT (149.133223 -35.339473),gazetted
ACT_ACT001002,ACT001002,Richardson Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.42883747,149.1142841,ACT,2025-12-09,POINT (149.114284 -35.428837),gazetted
ACT_ACT001003,ACT001003,Rosary Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.24508146,149.1560758,ACT,2025-12-09,POINT (149.156076 -35.245081),gazetted
ACT_ACT001004,ACT001004,Sacred Heart Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.3660449,149.0836652,ACT,2025-12-09,POINT (149.083665 -35.366045),gazetted
ACT_ACT001007,ACT001007,St Anthonys Parish Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.39419704,149.0805649,ACT,2025-12-09,POINT (149.080565 -35.394197),gazetted
ACT_ACT001008,ACT001008,St Bedes Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.33881938,149.1293763,ACT,2025-12-09,POINT (149.129376 -35.338819),gazetted
ACT_ACT001009,ACT001009,St Benedicts Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.33457369,149.1487206,ACT,2025-12-09,POINT (149.148721 -35.334574),gazetted
ACT_ACT001010,ACT001010,St Clare Of Assisi Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.45917003,149.0964821,ACT,2025-12-09,POINT (149.096482 -35.45917),gazetted
ACT_ACT001013,ACT001013,St Francis Of Assisi Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.44211459,149.1183319,ACT,2025-12-09,POINT (149.118332 -35.442115),gazetted
ACT_ACT001016,ACT001016,St John The Apostle Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.22611673,149.0416973,ACT,2025-12-09,POINT (149.041697 -35.226117),gazetted
ACT_ACT001017,ACT001017,St John Vianneys Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.35186974,149.0550761,ACT,2025-12-09,POINT (149.055076 -35.35187),gazetted
ACT_ACT001018,ACT001018,St Josephs Catholic Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.25898859,149.1261132,ACT,2025-12-09,POINT (149.126113 -35.258989),gazetted
ACT_ACT001019,ACT001019,St Judes Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.33418368,149.0498896,ACT,2025-12-09,POINT (149.04989 -35.334184),gazetted
ACT_ACT001022,ACT001022,St Matthews Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.24016991,149.0426683,ACT,2025-12-09,POINT (149.042668 -35.24017),gazetted
ACT_ACT001023,ACT001023,St Michaels Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.22317133,149.1096892,ACT,2025-12-09,POINT (149.109689 -35.223171),gazetted
ACT_ACT001024,ACT001024,St Monicas Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.21309994,149.061599,ACT,2025-12-09,POINT (149.061599 -35.2131),gazetted
ACT_ACT001025,ACT001025,St Thomas Aquinas Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.20513254,149.0307143,ACT,2025-12-09,POINT (149.030714 -35.205133),gazetted
ACT_ACT001026,ACT001026,St Thomas Mores Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.28720428,149.1558503,ACT,2025-12-09,POINT (149.15585 -35.287204),gazetted
ACT_ACT001027,ACT001027,St Thomas The Apostle Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.38079781,149.0528601,ACT,2025-12-09,POINT (149.05286 -35.380798),gazetted
ACT_ACT001028,ACT001028,St Vincents Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.25447825,149.0765459,ACT,2025-12-09,POINT (149.076546 -35.254478),gazetted
ACT_ACT001029,ACT001029,Sts Peter & Paul Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.33921204,149.0930865,ACT,2025-12-09,POINT (149.093086 -35.339212),gazetted
ACT_ACT001030,ACT001030,Taqwa School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.19816929,149.0655348,ACT,2025-12-09,POINT (149.065535 -35.198169),gazetted
ACT_ACT001032,ACT001032,Taylor Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.37802065,149.0638461,ACT,2025-12-09,POINT (149.063846 -35.378021),gazetted
ACT_ACT001034,ACT001034,Telopea Park School K-6,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.31371039,149.1336763,ACT,2025-12-09,POINT (149.133676 -35.31371),gazetted
ACT_ACT001038,ACT001038,Theodore Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.44766448,149.1233415,ACT,2025-12-09,POINT (149.123342 -35.447664),gazetted
ACT_ACT001040,ACT001040,Torrens Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.37133178,149.0913913,ACT,2025-12-09,POINT (149.091391 -35.371332),gazetted
ACT_ACT001044,ACT001044,Turner School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.26519937,149.1261108,ACT,2025-12-09,POINT (149.126111 -35.265199),gazetted
ACT_ACT001048,ACT001048,Wanniassa Hills Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.39288762,149.096054,ACT,2025-12-09,POINT (149.096054 -35.392888),gazetted
ACT_ACT001051,ACT001051,Wanniassa School P-6,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.39844357,149.085684,ACT,2025-12-09,POINT (149.085684 -35.398444),gazetted
ACT_ACT001055,ACT001055,Weetangera Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.25197134,149.0476193,ACT,2025-12-09,POINT (149.047619 -35.251971),gazetted
ACT_ACT001058,ACT001058,Yarralumla Primary School,PRIMARY SCHOOL,EDUCATION,SOCIETY,-35.30678844,149.1027139,ACT,2025-12-09,POINT (149.102714 -35.306788),gazetted
ACT_ACT000044,ACT000044,Billy Range,RANGE,LANDFORM,TERRAIN,-35.67361,149.03273,ACT,2025-12-09,POINT (149.03273 -35.67361),gazetted
ACT_ACT000048,ACT000048,Bimberi Range,RANGE,LANDFORM,TERRAIN,-35.64875,148.76977,ACT,2025-12-09,POINT (148.76977 -35.64875),gazetted
ACT_ACT000069,ACT000069,Boboyan Divide,RANGE,LANDFORM,TERRAIN,-35.8635,148.92667,ACT,2025-12-09,POINT (148.92667 -35.8635),gazetted
ACT_ACT000080,ACT000080,Booth Range,RANGE,LANDFORM,TERRAIN,-35.76309,149.03006,ACT,2025-12-09,POINT (149.03006 -35.76309),gazetted
ACT_ACT000090,ACT000090,Brindabella Range,RANGE,LANDFORM,TERRAIN,-35.5448,148.77074,ACT,2025-12-09,POINT (148.77074 -35.5448),gazetted
ACT_ACT000096,ACT000096,Bullen Range,RANGE,LANDFORM,TERRAIN,-35.36511,148.96788,ACT,2025-12-09,POINT (148.96788 -35.36511),gazetted
ACT_ACT000102,ACT000102,Bulls Head Range,RANGE,LANDFORM,TERRAIN,-35.38117,148.83127,ACT,2025-12-09,POINT (148.83127 -35.38117),gazetted
ACT_ACT000147,ACT000147,Clear Range,RANGE,LANDFORM,TERRAIN,-35.79909,149.09631,ACT,2025-12-09,POINT (149.09631 -35.79909),gazetted
ACT_ACT000313,ACT000313,Hardy Range,RANGE,LANDFORM,TERRAIN,-35.36486,148.89729,ACT,2025-12-09,POINT (148.89729 -35.36486),gazetted
ACT_ACT000317,ACT000317,High Range,RANGE,LANDFORM,TERRAIN,-35.53178,148.86788,ACT,2025-12-09,POINT (148.86788 -35.53178),gazetted
ACT_ACT000586,ACT000586,Rob Roy Range,RANGE,LANDFORM,TERRAIN,-35.49459,149.12777,ACT,2025-12-09,POINT (149.12777 -35.49459),gazetted
ACT_ACT000605,ACT000605,Scabby Range,RANGE,LANDFORM,TERRAIN,-35.75756,148.8585,ACT,2025-12-09,POINT (148.8585 -35.75756),gazetted
ACT_ACT000683,ACT000683,Tidbinbilla Range,RANGE,LANDFORM,TERRAIN,-35.43763,148.87992,ACT,2025-12-09,POINT (148.87992 -35.43763),gazetted
ACT_ACT000241,ACT000241,Gallipoli Reach,REACH,WATERWAY,HYDROLOGY,-35.29093,149.13596,ACT,2025-12-09,POINT (149.13596 -35.29093),gazetted
ACT_ACT000659,ACT000659,Tarcoola Reach,REACH,WATERWAY,HYDROLOGY,-35.29162,149.09743,ACT,2025-12-09,POINT (149.09743 -35.29162),gazetted
ACT_ACT000753,ACT000753,Yarramundi Reach,REACH,WATERWAY,HYDROLOGY,-35.29481,149.08625,ACT,2025-12-09,POINT (149.08625 -35.29481),gazetted
ACT_ACT000117,ACT000117,Campbell Reservior,RESERVOIR,WATERBODY,HYDROLOGY,-35.27817,149.16518,ACT,2025-12-09,POINT (149.16518 -35.27817),gazetted
ACT_ACT000133,ACT000133,Central Basin,RESERVOIR,WATERBODY,HYDROLOGY,-35.29472,149.1364,ACT,2025-12-09,POINT (149.1364 -35.29472),gazetted
ACT_ACT000298,ACT000298,Gungaderra Pond,RESERVOIR,WATERBODY,HYDROLOGY,-35.2099,149.12377,ACT,2025-12-09,POINT (149.12377 -35.2099),gazetted
ACT_ACT000302,ACT000302,Gungahlin Pond,RESERVOIR,WATERBODY,HYDROLOGY,-35.19017,149.10834,ACT,2025-12-09,POINT (149.10834 -35.19017),gazetted
ACT_ACT000336,ACT000336,Isabella Pond,RESERVOIR,WATERBODY,HYDROLOGY,-35.4221,149.081,ACT,2025-12-09,POINT (149.081 -35.4221),gazetted
ACT_ACT000365,ACT000365,Lake Burley Griffin,RESERVOIR,WATERBODY,HYDROLOGY,-35.29439,149.13645,ACT,2025-12-09,POINT (149.13645 -35.29439),gazetted
ACT_ACT000366,ACT000366,Lake Ginninderra,RESERVOIR,WATERBODY,HYDROLOGY,-35.23245,149.06843,ACT,2025-12-09,POINT (149.06843 -35.23245),gazetted
ACT_ACT000521,ACT000521,Oakey Hill Reservoir,RESERVOIR,WATERBODY,HYDROLOGY,-35.33963,149.06935,ACT,2025-12-09,POINT (149.06935 -35.33963),gazetted
ACT_ACT000723,ACT000723,West Belconnen Pond,RESERVOIR,WATERBODY,HYDROLOGY,-35.18853,149.01529,ACT,2025-12-09,POINT (149.01529 -35.18853),gazetted
ACT_ACT000756,ACT000756,Yerrabi Pond,RESERVOIR,WATERBODY,HYDROLOGY,-35.17615,149.13072,ACT,2025-12-09,POINT (149.13072 -35.17615),gazetted
ACT_ACT000063,ACT000063,Blue Ridge,RIDGE,LANDFORM,TERRAIN,-35.28451,148.85438,ACT,2025-12-09,POINT (148.85438 -35.28451),gazetted
ACT_ACT000093,ACT000093,Bruce Ridge,RIDGE,LANDFORM,TERRAIN,-35.24672,149.08384,ACT,2025-12-09,POINT (149.08384 -35.24672),gazetted
ACT_ACT000157,ACT000157,Cooleman Ridge,RIDGE,LANDFORM,TERRAIN,-35.36511,149.01787,ACT,2025-12-09,POINT (149.01787 -35.36511),gazetted
ACT_ACT000216,ACT000216,Farrer Ridge,RIDGE,LANDFORM,TERRAIN,-35.38178,149.10121,ACT,2025-12-09,POINT (149.10121 -35.38178),gazetted
ACT_ACT000333,ACT000333,Isaacs Ridge,RIDGE,LANDFORM,TERRAIN,-35.36771,149.12086,ACT,2025-12-09,POINT (149.12086 -35.36771),gazetted
ACT_ACT000524,ACT000524,O'Connor Ridge,RIDGE,LANDFORM,TERRAIN,-35.24716,149.11469,ACT,2025-12-09,POINT (149.11469 -35.24716),gazetted
ACT_ACT000641,ACT000641,Stirling Ridge,RIDGE,LANDFORM,TERRAIN,-35.29844,149.11787,ACT,2025-12-09,POINT (149.11787 -35.29844),gazetted
ACT_ACT000413,ACT000413,Mark Oliphant Bridge,ROAD BRIDGE,ROAD,TRANSPORT,-35.28412,149.11031,ACT,2025-12-09,POINT (149.11031 -35.28412),gazetted
ACT_ACT000772,ACT000772,Dairy Flat Bridge,ROAD BRIDGE,ROAD,TRANSPORT,-35.30345299,149.1702906,ACT,2025-12-09,POINT (149.170291 -35.303453),gazetted
ACT_ACT000043,ACT000043,Billy Billy Rocks,ROCK,LANDFORM,TERRAIN,-35.5066,148.89674,ACT,2025-12-09,POINT (148.89674 -35.5066),gazetted
ACT_ACT000078,ACT000078,Booroomba Rocks,ROCK,LANDFORM,TERRAIN,-35.55757,148.99022,ACT,2025-12-09,POINT (148.99022 -35.55757),gazetted
ACT_ACT000190,ACT000190,Deakin Anticline,ROCK,LANDFORM,TERRAIN,-35.31504,149.1058,ACT,2025-12-09,POINT (149.1058 -35.31504),gazetted
ACT_ACT000285,ACT000285,Green Rock,ROCK,LANDFORM,TERRAIN,-35.1601,150.76125,ACT,2025-12-09,POINT (150.76125 -35.1601),gazetted
ACT_ACT000426,ACT000426,Moes Rock,ROCK,LANDFORM,TERRAIN,-35.15857,150.76156,ACT,2025-12-09,POINT (150.76156 -35.15857),gazetted
ACT_ACT000489,ACT000489,Mushroom Rock,ROCK,LANDFORM,TERRAIN,-35.46171,148.96056,ACT,2025-12-09,POINT (148.96056 -35.46171),gazetted
ACT_ACT000606,ACT000606,Scottish Rocks,ROCK,LANDFORM,TERRAIN,-35.13671,150.74086,ACT,2025-12-09,POINT (150.74086 -35.13671),gazetted
ACT_ACT000634,ACT000634,Square Rock,ROCK,LANDFORM,TERRAIN,-35.53178,148.88455,ACT,2025-12-09,POINT (148.88455 -35.53178),gazetted
ACT_ACT000829,ACT000829,Alfred Deakin High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.32425828,149.0946386,ACT,2025-12-09,POINT (149.094639 -35.324258),gazetted
ACT_ACT000831,ACT000831,Amaroo School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.16501898,149.1285736,ACT,2025-12-09,POINT (149.128574 -35.165019),gazetted
ACT_ACT000837,ACT000837,Belconnen High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.24712742,149.0389182,ACT,2025-12-09,POINT (149.038918 -35.247127),gazetted
ACT_ACT000843,ACT000843,Brindabella Christian College Charwood Campus ,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.20301767,149.0307446,ACT,2025-12-09,POINT (149.030745 -35.203018),gazetted
ACT_ACT000844,ACT000844,Brindabella Christian College Lyneham Campus ,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.24926192,149.1282478,ACT,2025-12-09,POINT (149.128248 -35.249262),gazetted
ACT_ACT000847,ACT000847,Calwell High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.44082099,149.1176173,ACT,2025-12-09,POINT (149.117617 -35.440821),gazetted
ACT_ACT000850,ACT000850,Campbell High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.27807645,149.1477744,ACT,2025-12-09,POINT (149.147774 -35.278076),gazetted
ACT_ACT000854,ACT000854,Canberra College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.34041567,149.0892303,ACT,2025-12-09,POINT (149.08923 -35.340416),gazetted
ACT_ACT000855,ACT000855,Canberra Girls Grammar Junior School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.31228928,149.1106926,ACT,2025-12-09,POINT (149.110693 -35.312289),gazetted
ACT_ACT000856,ACT000856,Canberra Girls Grammar School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.31680294,149.1155121,ACT,2025-12-09,POINT (149.115512 -35.316803),gazetted
ACT_ACT000857,ACT000857,Canberra Grammar Junior School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.33217015,149.1247831,ACT,2025-12-09,POINT (149.124783 -35.33217),gazetted
ACT_ACT000858,ACT000858,Canberra Grammar School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.33111925,149.1273851,ACT,2025-12-09,POINT (149.127385 -35.331119),gazetted
ACT_ACT000860,ACT000860,Canberra High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.25155668,149.0744419,ACT,2025-12-09,POINT (149.074442 -35.251557),gazetted
ACT_ACT000862,ACT000862,Caroline Chisholm School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.41780685,149.1215487,ACT,2025-12-09,POINT (149.121549 -35.417807),gazetted
ACT_ACT000875,ACT000875,Communities@Work Galilee School Holder,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.32942797,149.0496099,ACT,2025-12-09,POINT (149.04961 -35.329428),gazetted
ACT_ACT000876,ACT000876,Communities@Work Galilee School Kambah,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.38647886,149.0307938,ACT,2025-12-09,POINT (149.030794 -35.386479),gazetted
ACT_ACT000882,ACT000882,Daramalan College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.25325359,149.1386485,ACT,2025-12-09,POINT (149.138648 -35.253254),gazetted
ACT_ACT000884,ACT000884,Dickson College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.24928604,149.1536577,ACT,2025-12-09,POINT (149.153658 -35.249286),gazetted
ACT_ACT000889,ACT000889,Erindale College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.40305551,149.0965582,ACT,2025-12-09,POINT (149.096558 -35.403056),gazetted
ACT_ACT000893,ACT000893,Evelyn Scott School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.30696172,149.0275762,ACT,2025-12-09,POINT (149.027576 -35.306962),gazetted
ACT_ACT000913,ACT000913,Gold Creek School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.17960549,149.0938583,ACT,2025-12-09,POINT (149.093858 -35.179605),gazetted
ACT_ACT000921,ACT000921,Gungahlin College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.18540763,149.1310118,ACT,2025-12-09,POINT (149.131012 -35.185408),gazetted
ACT_ACT000926,ACT000926,Harrison School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.19921966,149.1517534,ACT,2025-12-09,POINT (149.151753 -35.19922),gazetted
ACT_ACT000928,ACT000928,Hawker College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.24587418,149.0326523,ACT,2025-12-09,POINT (149.032652 -35.245874),gazetted
ACT_ACT000942,ACT000942,Kingsford Smith School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.22785937,149.020938,ACT,2025-12-09,POINT (149.020938 -35.227859),gazetted
ACT_ACT000944,ACT000944,Lake Tuggeranong College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.41376643,149.0682551,ACT,2025-12-09,POINT (149.068255 -35.413766),gazetted
ACT_ACT000945,ACT000945,Lanyon High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.46047434,149.0952498,ACT,2025-12-09,POINT (149.09525 -35.460474),gazetted
ACT_ACT000948,ACT000948,Lyneham High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.25247233,149.1305463,ACT,2025-12-09,POINT (149.130546 -35.252472),gazetted
ACT_ACT000962,ACT000962,Marist College Canberra,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.35944782,149.0882454,ACT,2025-12-09,POINT (149.088245 -35.359448),gazetted
ACT_ACT000965,ACT000965,Melba Copland Secondary School 11-12,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.21241228,149.0588799,ACT,2025-12-09,POINT (149.05888 -35.212412),gazetted
ACT_ACT000966,ACT000966,Melba Copland Secondary School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.21411903,149.0489415,ACT,2025-12-09,POINT (149.048942 -35.214119),gazetted
ACT_ACT000968,ACT000968,Melrose High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.36273755,149.0885748,ACT,2025-12-09,POINT (149.088575 -35.362738),gazetted
ACT_ACT000969,ACT000969,Merici College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.26706015,149.1367874,ACT,2025-12-09,POINT (149.136787 -35.26706),gazetted
ACT_ACT000976,ACT000976,Mount Stromlo High School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.35497671,149.054808,ACT,2025-12-09,POINT (149.054808 -35.354977),gazetted
ACT_ACT000978,ACT000978,Namadgi School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.39236301,149.0674456,ACT,2025-12-09,POINT (149.067446 -35.392363),gazetted
ACT_ACT000980,ACT000980,Narrabundah College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.33620942,149.1472013,ACT,2025-12-09,POINT (149.147201 -35.336209),gazetted
ACT_ACT000997,ACT000997,Radford College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.24489705,149.0872578,ACT,2025-12-09,POINT (149.087258 -35.244897),gazetted
ACT_ACT001011,ACT001011,St Clares College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.32362709,149.1465516,ACT,2025-12-09,POINT (149.146552 -35.323627),gazetted
ACT_ACT001012,ACT001012,St Edmunds College Canberra,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.32280623,149.1454376,ACT,2025-12-09,POINT (149.145438 -35.322806),gazetted
ACT_ACT001014,ACT001014,St Francis Xavier College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.22487154,149.0398084,ACT,2025-12-09,POINT (149.039808 -35.224872),gazetted
ACT_ACT001015,ACT001015,St John Paul II College,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.17728983,149.1010778,ACT,2025-12-09,POINT (149.101078 -35.17729),gazetted
ACT_ACT001020,ACT001020,St Mary Mackillop College - Junior Campus,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.40569497,149.0904116,ACT,2025-12-09,POINT (149.090412 -35.405695),gazetted
ACT_ACT001021,ACT001021,St Mary Mackillop College - Senior Campus,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.42498684,149.093161,ACT,2025-12-09,POINT (149.093161 -35.424987),gazetted
ACT_ACT001033,ACT001033,Telopea Park School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.31371046,149.1336726,ACT,2025-12-09,POINT (149.133673 -35.31371),gazetted
ACT_ACT001036,ACT001036,The Woden School,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.32636585,149.0926195,ACT,2025-12-09,POINT (149.09262 -35.326366),gazetted
ACT_ACT001045,ACT001045,UC Senior Secondary College Lake Ginninderra,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.23911266,149.0737494,ACT,2025-12-09,POINT (149.073749 -35.239113),gazetted
ACT_ACT001046,ACT001046,University Of Canberra High School Kaleen,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.22533827,149.1011434,ACT,2025-12-09,POINT (149.101143 -35.225338),gazetted
ACT_ACT001050,ACT001050,Wanniassa School 7-10,SECONDARY SCHOOL,EDUCATION,SOCIETY,-35.39489414,149.0858232,ACT,2025-12-09,POINT (149.085823 -35.394894),gazetted
ACT_ACT000210,ACT000210,Errol Kavanagh Memorial Oval,SPORTSGROUND,RECREATION,CULTURE,-35.33874,149.15692,ACT,2025-12-09,POINT (149.15692 -35.33874),gazetted
ACT_ACT000356,ACT000356,Keith Tournier Enclosed Oval,SPORTSGROUND,RECREATION,CULTURE,-35.25933,149.1378,ACT,2025-12-09,POINT (149.1378 -35.25933),gazetted
ACT_ACT000097,ACT000097,Bullen Range Nature Reserve,STATE FOREST,PROTECTED AREA,ADMINISTRATION,-35.38178,148.98454,ACT,2025-12-09,POINT (148.98454 -35.38178),gazetted
ACT_ACT000253,ACT000253,Gigerline Nature Reserve,STATE FOREST,PROTECTED AREA,ADMINISTRATION,-35.55355,149.10547,ACT,2025-12-09,POINT (149.10547 -35.55355),gazetted
ACT_ACT000276,ACT000276,Goorooyarroo Nature Reserve,STATE FOREST,PROTECTED AREA,ADMINISTRATION,-35.18766,149.18394,ACT,2025-12-09,POINT (149.18394 -35.18766),gazetted
ACT_ACT000344,ACT000344,Jerrabomberra Wetlands Nature Reserve,STATE FOREST,PROTECTED AREA,ADMINISTRATION,-35.30794,149.15377,ACT,2025-12-09,POINT (149.15377 -35.30794),gazetted
ACT_ACT000680,ACT000680,Tidbinbilla Nature Reserve,STATE FOREST,PROTECTED AREA,ADMINISTRATION,-35.51632,148.89238,ACT,2025-12-09,POINT (148.89238 -35.51632),gazetted
ACT_ACT000740,ACT000740,Woodstock Nature Reserve,STATE FOREST,PROTECTED AREA,ADMINISTRATION,-35.2388,148.96938,ACT,2025-12-09,POINT (148.96938 -35.2388),gazetted
ACT_ACT000781,ACT000781,Gungahleen School House,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.23784081,149.124401,ACT,2025-12-09,POINT (149.124401 -35.237841),gazetted
ACT_ACT000794,ACT000794,Margaret Whitlam Pavilion,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.29003853,149.0691161,ACT,2025-12-09,POINT (149.069116 -35.290039),gazetted
ACT_ACT000807,ACT000807,Old Duntroon School,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.30127867,149.1796523,ACT,2025-12-09,POINT (149.179652 -35.301279),gazetted
ACT_ACT000809,ACT000809,Old Tuggeranong School House,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.42152173,149.1308838,ACT,2025-12-09,POINT (149.130884 -35.421522),gazetted
ACT_ACT000760,ACT000760,Academy of Science,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.28362819,149.122853,ACT,2025-12-09,POINT (149.122853 -35.283628),gazetted
ACT_ACT000780,ACT000780,Government House,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,-35.31126975,149.0895314,ACT,2025-12-09,POINT (149.089531 -35.31127),gazetted
