NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,WKT,STATUS
TAS_13308H,13308H,Basin Hill,HILL,LANDFORM,TERRAIN,-42.41026,147.28549,TAS,2025-12-14,POINT (147.28549 -42.41026),gazetted
TAS_9252J,9252J,Basin Hills,HILL,LANDFORM,TERRAIN,-42.79844,147.37615,TAS,2025-12-14,POINT (147.37615 -42.79844),gazetted
TAS_13309K,13309K,Basin Sugarloaf,HILL,LANDFORM,TERRAIN,-42.36254,147.09638,TAS,2025-12-14,POINT (147.09638 -42.36254),gazetted
TAS_2920Y,2920Y,Batmans Lookout,HILL,LANDFORM,TERRAIN,-41.65364,147.62558,TAS,2025-12-14,POINT (147.62558 -41.65364),gazetted
TAS_17211M,17211M,Battery Bay Hills,HILL,LANDFORM,TERRAIN,-40.42941,148.23298,TAS,2025-12-14,POINT (148.23298 -40.42941),gazetted
TAS_8127D,8127D,Battlement Hills,HILL,LANDFORM,TERRAIN,-42.48926,146.27295,TAS,2025-12-14,POINT (146.27295 -42.48926),gazetted
TAS_12031H,12031H,Batts Hills,HILL,LANDFORM,TERRAIN,-42.29631,147.9511,TAS,2025-12-14,POINT (147.9511 -42.29631),gazetted
TAS_13857C,13857C,Baulds Hill,HILL,LANDFORM,TERRAIN,-41.10628,145.66436,TAS,2025-12-14,POINT (145.66436 -41.10628),gazetted
TAS_7625C,7625C,Bayley Hummock,HILL,LANDFORM,TERRAIN,-41.02459,148.30212,TAS,2025-12-14,POINT (148.30212 -41.02459),gazetted
TAS_7565L,7565L,Bayleys Hill,HILL,LANDFORM,TERRAIN,-40.97612,148.23041,TAS,2025-12-14,POINT (148.23041 -40.97612),gazetted
TAS_12245Q,12245Q,Beacom Hills,HILL,LANDFORM,TERRAIN,-40.86961,145.17085,TAS,2025-12-14,POINT (145.17085 -40.86961),gazetted
TAS_2956C,2956C,Bear Hill,HILL,LANDFORM,TERRAIN,-42.3066,148.29214,TAS,2025-12-14,POINT (148.29214 -42.3066),gazetted
TAS_12246S,12246S,Beatties Hill,HILL,LANDFORM,TERRAIN,-40.97208,145.15703,TAS,2025-12-14,POINT (145.15703 -40.97208),gazetted
TAS_9253L,9253L,Beauvais Hill,HILL,LANDFORM,TERRAIN,-42.93679,147.47064,TAS,2025-12-14,POINT (147.47064 -42.93679),gazetted
TAS_13310S,13310S,Beaver Hill,HILL,LANDFORM,TERRAIN,-42.32598,147.19646,TAS,2025-12-14,POINT (147.19646 -42.32598),gazetted
TAS_10959J,10959J,Beckles Hill,HILL,LANDFORM,TERRAIN,-42.37201,148.00163,TAS,2025-12-14,POINT (148.00163 -42.37201),gazetted
TAS_14965F,14965F,Bedchambers Hill,HILL,LANDFORM,TERRAIN,-42.68948,146.99617,TAS,2025-12-14,POINT (146.99617 -42.68948),gazetted
TAS_14118M,14118M,Bedding Hill,HILL,LANDFORM,TERRAIN,-41.5864,148.09291,TAS,2025-12-14,POINT (148.09291 -41.5864),gazetted
TAS_11691A,11691A,Bedding Hill,HILL,LANDFORM,TERRAIN,-42.84063,147.73924,TAS,2025-12-14,POINT (147.73924 -42.84063),gazetted
TAS_12938K,12938K,Bedding Hill,HILL,LANDFORM,TERRAIN,-42.33681,146.767,TAS,2025-12-14,POINT (146.767 -42.33681),gazetted
TAS_14967K,14967K,Bedding Hill,HILL,LANDFORM,TERRAIN,-42.73876,146.99187,TAS,2025-12-14,POINT (146.99187 -42.73876),gazetted
TAS_13311W,13311W,Beddingdown Hill,HILL,LANDFORM,TERRAIN,-42.46625,147.13446,TAS,2025-12-14,POINT (147.13446 -42.46625),gazetted
TAS_11692C,11692C,Bedelphs Hill,HILL,LANDFORM,TERRAIN,-42.88488,147.76744,TAS,2025-12-14,POINT (147.76744 -42.88488),gazetted
TAS_11192E,11192E,Bedfords Sugarloaf,HILL,LANDFORM,TERRAIN,-42.18241,147.85244,TAS,2025-12-14,POINT (147.85244 -42.18241),gazetted
TAS_14119P,14119P,Bedggood Hill,HILL,LANDFORM,TERRAIN,-41.73546,148.25547,TAS,2025-12-14,POINT (148.25547 -41.73546),gazetted
TAS_9840G,9840G,Bee Tree Hill,HILL,LANDFORM,TERRAIN,-43.05713,146.84212,TAS,2025-12-14,POINT (146.84212 -43.05713),gazetted
TAS_7958C,7958C,Beefeater Hill,HILL,LANDFORM,TERRAIN,-41.54034,146.61106,TAS,2025-12-14,POINT (146.61106 -41.54034),gazetted
TAS_6936S,6936S,Beesons Hill,HILL,LANDFORM,TERRAIN,-41.27581,147.12028,TAS,2025-12-14,POINT (147.12028 -41.27581),gazetted
TAS_14969P,14969P,Belchers Lookout,HILL,LANDFORM,TERRAIN,-42.66104,146.73806,TAS,2025-12-14,POINT (146.73806 -42.66104),gazetted
TAS_16223D,16223D,Bell Hill,HILL,LANDFORM,TERRAIN,-39.92926,143.84978,TAS,2025-12-14,POINT (143.84978 -39.92926),gazetted
TAS_13313B,13313B,Bellevue Hill,HILL,LANDFORM,TERRAIN,-42.19723,147.41308,TAS,2025-12-14,POINT (147.41308 -42.19723),gazetted
TAS_12939M,12939M,Bells Bare Hill,HILL,LANDFORM,TERRAIN,-42.4135,146.72312,TAS,2025-12-14,POINT (146.72312 -42.4135),gazetted
TAS_8326T,8326T,Bells Hill,HILL,LANDFORM,TERRAIN,-41.22408,147.83249,TAS,2025-12-14,POINT (147.83249 -41.22408),gazetted
TAS_13860P,13860P,Belmont Hill,HILL,LANDFORM,TERRAIN,-41.40031,145.55899,TAS,2025-12-14,POINT (145.55899 -41.40031),gazetted
TAS_13314D,13314D,Belmont Hill,HILL,LANDFORM,TERRAIN,-42.48621,147.15459,TAS,2025-12-14,POINT (147.15459 -42.48621),gazetted
TAS_13315F,13315F,Ben Browns Hill,HILL,LANDFORM,TERRAIN,-42.25968,147.13628,TAS,2025-12-14,POINT (147.13628 -42.25968),gazetted
TAS_14279D,14279D,Ben Stewart,HILL,LANDFORM,TERRAIN,-41.76395,147.58353,TAS,2025-12-14,POINT (147.58353 -41.76395),gazetted
TAS_11194J,11194J,Ben Tapps Hill,HILL,LANDFORM,TERRAIN,-42.16385,147.55377,TAS,2025-12-14,POINT (147.55377 -42.16385),gazetted
TAS_11693E,11693E,Benders Hill,HILL,LANDFORM,TERRAIN,-42.78486,147.83012,TAS,2025-12-14,POINT (147.83012 -42.78486),gazetted
TAS_15398N,15398N,Bendover Hill,HILL,LANDFORM,TERRAIN,-41.29379,147.92871,TAS,2025-12-14,POINT (147.92871 -41.29379),gazetted
TAS_14971B,14971B,Bennetts Hill,HILL,LANDFORM,TERRAIN,-42.96034,146.85137,TAS,2025-12-14,POINT (146.85137 -42.96034),gazetted
TAS_4809N,4809N,Bennies Hill,HILL,LANDFORM,TERRAIN,-41.30059,147.19452,TAS,2025-12-14,POINT (147.19452 -41.30059),gazetted
TAS_12510S,12510S,Bens Hill,HILL,LANDFORM,TERRAIN,-40.76856,144.96485,TAS,2025-12-14,POINT (144.96485 -40.76856),gazetted
TAS_8767E,8767E,Bens Hill,HILL,LANDFORM,TERRAIN,-42.51336,147.0807,TAS,2025-12-14,POINT (147.0807 -42.51336),gazetted
TAS_11193G,11193G,Bens Hill,HILL,LANDFORM,TERRAIN,-42.17018,147.80461,TAS,2025-12-14,POINT (147.80461 -42.17018),gazetted
TAS_9841J,9841J,Bermuda Hill,HILL,LANDFORM,TERRAIN,-43.0663,146.89508,TAS,2025-12-14,POINT (146.89508 -43.0663),gazetted
TAS_9954F,9954F,Berry Hill,HILL,LANDFORM,TERRAIN,-43.10332,147.08448,TAS,2025-12-14,POINT (147.08448 -43.10332),gazetted
TAS_9254N,9254N,Betts Hill,HILL,LANDFORM,TERRAIN,-42.94189,147.19425,TAS,2025-12-14,POINT (147.19425 -42.94189),gazetted
TAS_12940W,12940W,Beuton Hill,HILL,LANDFORM,TERRAIN,-42.43539,146.90087,TAS,2025-12-14,POINT (146.90087 -42.43539),gazetted
TAS_11195L,11195L,Big Bedding Hill,HILL,LANDFORM,TERRAIN,-42.03703,147.97246,TAS,2025-12-14,POINT (147.97246 -42.03703),gazetted
TAS_17716X,17716X,Big Ben,HILL,LANDFORM,TERRAIN,-41.92432,148.16448,TAS,2025-12-14,POINT (148.16448 -41.92432),gazetted
TAS_11694G,11694G,Big Blue Hill,HILL,LANDFORM,TERRAIN,-42.86383,147.79307,TAS,2025-12-14,POINT (147.79307 -42.86383),gazetted
TAS_12286M,12286M,Big Bluff,HILL,LANDFORM,TERRAIN,-40.68525,145.03008,TAS,2025-12-14,POINT (145.03008 -40.68525),gazetted
TAS_19766J,19766J,Big Boomer,HILL,LANDFORM,TERRAIN,-41.41042,147.23436,TAS,2025-12-14,POINT (147.23436 -41.41042),gazetted
TAS_11197Q,11197Q,Big Flatrock Hill,HILL,LANDFORM,TERRAIN,-42.15313,147.74307,TAS,2025-12-14,POINT (147.74307 -42.15313),gazetted
TAS_13316H,13316H,Big Flinty,HILL,LANDFORM,TERRAIN,-42.26224,147.33141,TAS,2025-12-14,POINT (147.33141 -42.26224),gazetted
TAS_17215X,17215X,Big Grassy Hill,HILL,LANDFORM,TERRAIN,-40.38646,148.0532,TAS,2025-12-14,POINT (148.0532 -40.38646),gazetted
TAS_8769J,8769J,Big Hill,HILL,LANDFORM,TERRAIN,-42.55569,147.19583,TAS,2025-12-14,POINT (147.19583 -42.55569),gazetted
TAS_17216A,17216A,Big Hill,HILL,LANDFORM,TERRAIN,-40.35784,148.09552,TAS,2025-12-14,POINT (148.09552 -40.35784),gazetted
TAS_10383C,10383C,Big Hill,HILL,LANDFORM,TERRAIN,-42.70035,148.05186,TAS,2025-12-14,POINT (148.05186 -42.70035),gazetted
TAS_10010H,10010H,Big Hummock,HILL,LANDFORM,TERRAIN,-43.26879,147.34943,TAS,2025-12-14,POINT (147.34943 -43.26879),gazetted
TAS_11198S,11198S,Big Keys Hill,HILL,LANDFORM,TERRAIN,-42.16849,147.63684,TAS,2025-12-14,POINT (147.63684 -42.16849),gazetted
TAS_21178X,21178X,Big Lookout,HILL,LANDFORM,TERRAIN,-43.17326,147.40519,TAS,2025-12-14,POINT (147.40519 -43.17326),gazetted
TAS_14975K,14975K,Big Peacock,HILL,LANDFORM,TERRAIN,-42.63471,146.95816,TAS,2025-12-14,POINT (146.95816 -42.63471),gazetted
TAS_11199W,11199W,Big Peppermint Hill,HILL,LANDFORM,TERRAIN,-42.02119,147.87697,TAS,2025-12-14,POINT (147.87697 -42.02119),gazetted
TAS_11200Q,11200Q,Big Red Hill,HILL,LANDFORM,TERRAIN,-42.41047,147.66719,TAS,2025-12-14,POINT (147.66719 -42.41047),gazetted
TAS_9255Q,9255Q,Big Rocky,HILL,LANDFORM,TERRAIN,-42.8286,147.16296,TAS,2025-12-14,POINT (147.16296 -42.8286),gazetted
TAS_17221R,17221R,Big Silver,HILL,LANDFORM,TERRAIN,-40.11089,148.12842,TAS,2025-12-14,POINT (148.12842 -40.11089),gazetted
TAS_12941Y,12941Y,Big Snake Hill,HILL,LANDFORM,TERRAIN,-42.41449,146.60628,TAS,2025-12-14,POINT (146.60628 -42.41449),gazetted
TAS_17222T,17222T,Big Stony Hill,HILL,LANDFORM,TERRAIN,-40.35796,148.32089,TAS,2025-12-14,POINT (148.32089 -40.35796),gazetted
TAS_11541Q,11541Q,Big Sugarloaf,HILL,LANDFORM,TERRAIN,-41.93426,147.21387,TAS,2025-12-14,POINT (147.21387 -41.93426),gazetted
TAS_5450X,5450X,Big Tom,HILL,LANDFORM,TERRAIN,-42.5996,147.23866,TAS,2025-12-14,POINT (147.23866 -42.5996),gazetted
TAS_13317K,13317K,Big White Hill,HILL,LANDFORM,TERRAIN,-42.43076,147.21043,TAS,2025-12-14,POINT (147.21043 -42.43076),gazetted
TAS_12080E,12080E,Billy Blue Hill,HILL,LANDFORM,TERRAIN,-43.09199,147.70483,TAS,2025-12-14,POINT (147.70483 -43.09199),gazetted
TAS_14977P,14977P,Billy Clarks Hill,HILL,LANDFORM,TERRAIN,-42.83933,146.96044,TAS,2025-12-14,POINT (146.96044 -42.83933),gazetted
TAS_8771T,8771T,Billy Goat Hill,HILL,LANDFORM,TERRAIN,-42.6553,147.13919,TAS,2025-12-14,POINT (147.13919 -42.6553),gazetted
TAS_8328A,8328A,Billycock Hill,HILL,LANDFORM,TERRAIN,-41.20001,147.67392,TAS,2025-12-14,POINT (147.67392 -41.20001),gazetted
TAS_13318M,13318M,Billygoat Hill,HILL,LANDFORM,TERRAIN,-42.33534,147.06261,TAS,2025-12-14,POINT (147.06261 -42.33534),gazetted
TAS_12942B,12942B,Bilton Hill,HILL,LANDFORM,TERRAIN,-42.48483,146.63988,TAS,2025-12-14,POINT (146.63988 -42.48483),gazetted
TAS_8770R,8770R,Birmingham Hill,HILL,LANDFORM,TERRAIN,-42.57831,147.37219,TAS,2025-12-14,POINT (147.37219 -42.57831),gazetted
TAS_9256S,9256S,Birts Hill,HILL,LANDFORM,TERRAIN,-42.80399,147.32764,TAS,2025-12-14,POINT (147.32764 -42.80399),gazetted
TAS_14959K,14959K,Black Bluff,HILL,LANDFORM,TERRAIN,-42.61556,146.97982,TAS,2025-12-14,POINT (146.97982 -42.61556),gazetted
TAS_18988Y,18988Y,Black Charlies Sugarloaf,HILL,LANDFORM,TERRAIN,-42.68233,147.51164,TAS,2025-12-14,POINT (147.51164 -42.68233),gazetted
TAS_3376Y,3376Y,Black Cliff Hills,HILL,LANDFORM,TERRAIN,-43.47232,146.28041,TAS,2025-12-14,POINT (146.28041 -43.47232),gazetted
TAS_22716P,22716P,Black Hill,HILL,LANDFORM,TERRAIN,-41.85218,145.42738,TAS,2025-12-14,POINT (145.42738 -41.85218),gazetted
TAS_6952S,6952S,Black Hill,HILL,LANDFORM,TERRAIN,-42.43737,147.75037,TAS,2025-12-14,POINT (147.75037 -42.43737),gazetted
TAS_12945H,12945H,Black Hill,HILL,LANDFORM,TERRAIN,-42.47496,146.7566,TAS,2025-12-14,POINT (146.7566 -42.47496),gazetted
TAS_7959E,7959E,Black Hills,HILL,LANDFORM,TERRAIN,-41.56338,146.85461,TAS,2025-12-14,POINT (146.85461 -41.56338),gazetted
TAS_8857J,8857J,Black Hills,HILL,LANDFORM,TERRAIN,-42.7201,147.04176,TAS,2025-12-14,POINT (147.04176 -42.7201),gazetted
TAS_22014S,22014S,Black Hills,HILL,LANDFORM,TERRAIN,-42.68065,147.63843,TAS,2025-12-14,POINT (147.63843 -42.68065),gazetted
TAS_7960M,7960M,Black Jack Hill,HILL,LANDFORM,TERRAIN,-41.57497,146.74178,TAS,2025-12-14,POINT (146.74178 -41.57497),gazetted
TAS_7322Q,7322Q,Black Jack Hills,HILL,LANDFORM,TERRAIN,-43.01046,147.62791,TAS,2025-12-14,POINT (147.62791 -43.01046),gazetted
TAS_11201S,11201S,Black Jacks Hill,HILL,LANDFORM,TERRAIN,-42.34437,147.87535,TAS,2025-12-14,POINT (147.87535 -42.34437),gazetted
TAS_11696L,11696L,Black Joe,HILL,LANDFORM,TERRAIN,-42.51936,147.86336,TAS,2025-12-14,POINT (147.86336 -42.51936),gazetted
TAS_13321B,13321B,Black Marys Hill,HILL,LANDFORM,TERRAIN,-42.2273,147.23822,TAS,2025-12-14,POINT (147.23822 -42.2273),gazetted
TAS_13826K,13826K,Black Rock,HILL,LANDFORM,TERRAIN,-41.7222,147.64209,TAS,2025-12-14,POINT (147.64209 -41.7222),gazetted
TAS_11697N,11697N,Black Rock Hill,HILL,LANDFORM,TERRAIN,-42.94731,147.69361,TAS,2025-12-14,POINT (147.69361 -42.94731),gazetted
TAS_1636T,1636T,Black Sugarloaf,HILL,LANDFORM,TERRAIN,-41.38987,146.80135,TAS,2025-12-14,POINT (146.80135 -41.38987),gazetted
TAS_14548P,14548P,Black Tommys Hill,HILL,LANDFORM,TERRAIN,-41.46422,148.13019,TAS,2025-12-14,POINT (148.13019 -41.46422),gazetted
TAS_7651G,7651G,Blackamoor Head,HILL,LANDFORM,TERRAIN,-41.47416,146.53791,TAS,2025-12-14,POINT (146.53791 -41.47416),gazetted
TAS_6937W,6937W,Blackberry Hill,HILL,LANDFORM,TERRAIN,-41.39931,146.3833,TAS,2025-12-14,POINT (146.3833 -41.39931),gazetted
TAS_16903K,16903K,Blackboy Hill,HILL,LANDFORM,TERRAIN,-40.91297,145.53088,TAS,2025-12-14,POINT (145.53088 -40.91297),gazetted
TAS_3090P,3090P,Blackguards Hill,HILL,LANDFORM,TERRAIN,-41.59647,145.18445,TAS,2025-12-14,POINT (145.18445 -41.59647),gazetted
TAS_4758B,4758B,Blackman Hill,HILL,LANDFORM,TERRAIN,-42.94498,147.93589,TAS,2025-12-14,POINT (147.93589 -42.94498),gazetted
TAS_14980D,14980D,Blackmans Hill,HILL,LANDFORM,TERRAIN,-42.51671,146.97307,TAS,2025-12-14,POINT (146.97307 -42.51671),gazetted
TAS_8260P,8260P,Blackmans Lookout,HILL,LANDFORM,TERRAIN,-40.91317,147.57996,TAS,2025-12-14,POINT (147.57996 -40.91317),gazetted
TAS_9257W,9257W,Blacksmiths Hill,HILL,LANDFORM,TERRAIN,-42.78945,147.3532,TAS,2025-12-14,POINT (147.3532 -42.78945),gazetted
TAS_19474F,19474F,Blackstone Hills,HILL,LANDFORM,TERRAIN,-41.47642,147.08296,TAS,2025-12-14,POINT (147.08296 -41.47642),gazetted
TAS_22719X,22719X,Blades Hill,HILL,LANDFORM,TERRAIN,-41.35545,146.86058,TAS,2025-12-14,POINT (146.86058 -41.35545),gazetted
TAS_12946K,12946K,Blair Hill,HILL,LANDFORM,TERRAIN,-42.32838,146.97664,TAS,2025-12-14,POINT (146.97664 -42.32838),gazetted
TAS_20909Y,20909Y,Blatherwick Rise,HILL,LANDFORM,TERRAIN,-43.0013,147.40819,TAS,2025-12-14,POINT (147.40819 -43.0013),gazetted
TAS_5774T,5774T,Blue Gum Hill,HILL,LANDFORM,TERRAIN,-43.05019,146.89506,TAS,2025-12-14,POINT (146.89506 -43.05019),gazetted
TAS_14984M,14984M,Blue Gum Knob,HILL,LANDFORM,TERRAIN,-42.83619,146.88618,TAS,2025-12-14,POINT (146.88618 -42.83619),gazetted
TAS_12947M,12947M,Blue Hill,HILL,LANDFORM,TERRAIN,-42.33213,146.85863,TAS,2025-12-14,POINT (146.85863 -42.33213),gazetted
TAS_5776A,5776A,Blue Hill,HILL,LANDFORM,TERRAIN,-43.09728,146.77962,TAS,2025-12-14,POINT (146.77962 -43.09728),gazetted
TAS_9342N,9342N,Blue Hill,HILL,LANDFORM,TERRAIN,-42.93833,147.02588,TAS,2025-12-14,POINT (147.02588 -42.93833),gazetted
TAS_13322D,13322D,Blue Hills,HILL,LANDFORM,TERRAIN,-42.39943,147.47956,TAS,2025-12-14,POINT (147.47956 -42.39943),gazetted
TAS_12199P,12199P,Blue Hills,HILL,LANDFORM,TERRAIN,-40.53953,148.20559,TAS,2025-12-14,POINT (148.20559 -40.53953),gazetted
TAS_3620N,3620N,Bluetts Hill,HILL,LANDFORM,TERRAIN,-43.00465,147.30836,TAS,2025-12-14,POINT (147.30836 -43.00465),gazetted
TAS_4684W,4684W,Bluff Hill,HILL,LANDFORM,TERRAIN,-41.01776,144.62781,TAS,2025-12-14,POINT (144.62781 -41.01776),gazetted
TAS_14549R,14549R,Boar Pig Hill,HILL,LANDFORM,TERRAIN,-41.1731,148.24012,TAS,2025-12-14,POINT (148.24012 -41.1731),gazetted
TAS_11699S,11699S,Boathouse Hill,HILL,LANDFORM,TERRAIN,-42.82673,147.61355,TAS,2025-12-14,POINT (147.61355 -42.82673),gazetted
TAS_13784A,13784A,Bobbys Hill,HILL,LANDFORM,TERRAIN,-41.84517,146.48533,TAS,2025-12-14,POINT (146.48533 -41.84517),gazetted
TAS_9843N,9843N,Bobs Knobs,HILL,LANDFORM,TERRAIN,-43.34387,146.6038,TAS,2025-12-14,POINT (146.6038 -43.34387),gazetted
TAS_8655K,8655K,Boggy Marsh Sugarloaf,HILL,LANDFORM,TERRAIN,-41.86394,146.82697,TAS,2025-12-14,POINT (146.82697 -41.86394),gazetted
TAS_10715L,10715L,Boiler Plates,HILL,LANDFORM,TERRAIN,-43.22313,146.45232,TAS,2025-12-14,POINT (146.45232 -43.22313),gazetted
TAS_5944A,5944A,Bonds Hill,HILL,LANDFORM,TERRAIN,-41.53228,145.92956,TAS,2025-12-14,POINT (145.92956 -41.53228),gazetted
TAS_9957M,9957M,Bones Hill,HILL,LANDFORM,TERRAIN,-43.12004,147.14478,TAS,2025-12-14,POINT (147.14478 -43.12004),gazetted
TAS_20649N,20649N,Bonners Hill,HILL,LANDFORM,TERRAIN,-41.2566,147.4819,TAS,2025-12-14,POINT (147.4819 -41.2566),gazetted
TAS_2270F,2270F,Bonnet Hill,HILL,LANDFORM,TERRAIN,-42.963,147.32838,TAS,2025-12-14,POINT (147.32838 -42.963),gazetted
TAS_13323F,13323F,Boomer Hill,HILL,LANDFORM,TERRAIN,-42.27303,147.2619,TAS,2025-12-14,POINT (147.2619 -42.27303),gazetted
TAS_11700N,11700N,Boomer Hill,HILL,LANDFORM,TERRAIN,-42.601,147.71907,TAS,2025-12-14,POINT (147.71907 -42.601),gazetted
TAS_15744S,15744S,Boomer Hills,HILL,LANDFORM,TERRAIN,-41.35428,147.14609,TAS,2025-12-14,POINT (147.14609 -41.35428),gazetted
TAS_8111J,8111J,Boot Hill,HILL,LANDFORM,TERRAIN,-54.52028,158.91315,TAS,2025-12-14,POINT (158.91315 -54.52028),gazetted
TAS_3377B,3377B,Border Hill,HILL,LANDFORM,TERRAIN,-43.26287,146.07412,TAS,2025-12-14,POINT (146.07412 -43.26287),gazetted
TAS_2280K,2280K,Boronia Hill,HILL,LANDFORM,TERRAIN,-42.98992,147.312,TAS,2025-12-14,POINT (147.312 -42.98992),gazetted
TAS_20344Y,20344Y,Borradaile Hill,HILL,LANDFORM,TERRAIN,-41.62993,146.14094,TAS,2025-12-14,POINT (146.14094 -41.62993),gazetted
TAS_17668Q,17668Q,Bostock Hill,HILL,LANDFORM,TERRAIN,-41.77808,147.42334,TAS,2025-12-14,POINT (147.42334 -41.77808),gazetted
TAS_23670N,23670N,Bosworth Hill,HILL,LANDFORM,TERRAIN,-42.32122,146.16565,TAS,2025-12-14,POINT (146.16565 -42.32122),gazetted
TAS_10384E,10384E,Bottom Hill,HILL,LANDFORM,TERRAIN,-42.7271,148.03077,TAS,2025-12-14,POINT (148.03077 -42.7271),gazetted
TAS_9758W,9758W,Boulder Hill,HILL,LANDFORM,TERRAIN,-41.98825,145.54614,TAS,2025-12-14,POINT (145.54614 -41.98825),gazetted
TAS_13325K,13325K,Bow Hill,HILL,LANDFORM,TERRAIN,-42.28415,147.22288,TAS,2025-12-14,POINT (147.22288 -42.28415),gazetted
TAS_7566N,7566N,Bowens Sugarloaf,HILL,LANDFORM,TERRAIN,-40.97904,148.09472,TAS,2025-12-14,POINT (148.09472 -40.97904),gazetted
TAS_13324H,13324H,Bowermans Sugarloaf,HILL,LANDFORM,TERRAIN,-42.44527,147.35561,TAS,2025-12-14,POINT (147.35561 -42.44527),gazetted
TAS_12512Y,12512Y,Bowood Hill,HILL,LANDFORM,TERRAIN,-40.97228,144.76262,TAS,2025-12-14,POINT (144.76262 -40.97228),gazetted
TAS_13326M,13326M,Bowsden Hill,HILL,LANDFORM,TERRAIN,-42.40577,147.35719,TAS,2025-12-14,POINT (147.35719 -42.40577),gazetted
TAS_9258Y,9258Y,Box Hill,HILL,LANDFORM,TERRAIN,-42.79841,147.03882,TAS,2025-12-14,POINT (147.03882 -42.79841),gazetted
TAS_21300N,21300N,Boyd Lookout,HILL,LANDFORM,TERRAIN,-42.81556,146.35909,TAS,2025-12-14,POINT (146.35909 -42.81556),gazetted
TAS_19770A,19770A,Boyes Hill,HILL,LANDFORM,TERRAIN,-41.5205,147.06388,TAS,2025-12-14,POINT (147.06388 -41.5205),gazetted
TAS_10834D,10834D,Bradleys Hill,HILL,LANDFORM,TERRAIN,-42.63252,145.57513,TAS,2025-12-14,POINT (145.57513 -42.63252),gazetted
TAS_15409H,15409H,Brady Kayes Lookout,HILL,LANDFORM,TERRAIN,-41.4915,147.53338,TAS,2025-12-14,POINT (147.53338 -41.4915),gazetted
TAS_9846W,9846W,Bradys Hill,HILL,LANDFORM,TERRAIN,-43.1266,146.92832,TAS,2025-12-14,POINT (146.92832 -43.1266),gazetted
TAS_10960R,10960R,Bradys Hill,HILL,LANDFORM,TERRAIN,-42.10573,148.03479,TAS,2025-12-14,POINT (148.03479 -42.10573),gazetted
TAS_6619M,6619M,Bradys Lookout,HILL,LANDFORM,TERRAIN,-41.32703,146.99075,TAS,2025-12-14,POINT (146.99075 -41.32703),gazetted
TAS_1878M,1878M,Bradys Lookout,HILL,LANDFORM,TERRAIN,-41.84462,146.91642,TAS,2025-12-14,POINT (146.91642 -41.84462),gazetted
TAS_8773A,8773A,Bradys Point,HILL,LANDFORM,TERRAIN,-42.53948,147.09954,TAS,2025-12-14,POINT (147.09954 -42.53948),gazetted
TAS_12948P,12948P,Bradys Sugarloaf,HILL,LANDFORM,TERRAIN,-42.25774,146.53069,TAS,2025-12-14,POINT (146.53069 -42.25774),gazetted
TAS_2016X,2016X,Brains Hill,HILL,LANDFORM,TERRAIN,-42.69461,147.39288,TAS,2025-12-14,POINT (147.39288 -42.69461),gazetted
TAS_14290Q,14290Q,Brambletye Sugarloaf,HILL,LANDFORM,TERRAIN,-41.79542,147.5497,TAS,2025-12-14,POINT (147.5497 -41.79542),gazetted
TAS_11150F,11150F,Brassey Hill,HILL,LANDFORM,TERRAIN,-41.46369,145.31903,TAS,2025-12-14,POINT (145.31903 -41.46369),gazetted
TAS_2785T,2785T,Brazen Nose,HILL,LANDFORM,TERRAIN,-41.49569,146.16857,TAS,2025-12-14,POINT (146.16857 -41.49569),gazetted
TAS_7920S,7920S,Break-Me-Neck Hill,HILL,LANDFORM,TERRAIN,-42.61575,147.6494,TAS,2025-12-14,POINT (147.6494 -42.61575),gazetted
TAS_2281M,2281M,Breakneck Hill,HILL,LANDFORM,TERRAIN,-42.82853,147.43128,TAS,2025-12-14,POINT (147.43128 -42.82853),gazetted
TAS_15410Q,15410Q,Bream Back,HILL,LANDFORM,TERRAIN,-41.3845,147.86127,TAS,2025-12-14,POINT (147.86127 -41.3845),gazetted
TAS_19356Q,19356Q,Breasted Sugarloaf,HILL,LANDFORM,TERRAIN,-42.20296,147.88443,TAS,2025-12-14,POINT (147.88443 -42.20296),gazetted
TAS_13328R,13328R,Brents Sugarloaf,HILL,LANDFORM,TERRAIN,-42.18436,147.49953,TAS,2025-12-14,POINT (147.49953 -42.18436),gazetted
TAS_5946E,5946E,Brewery Knob,HILL,LANDFORM,TERRAIN,-41.647,145.91115,TAS,2025-12-14,POINT (145.91115 -41.647),gazetted
TAS_12247W,12247W,Briant Hill,HILL,LANDFORM,TERRAIN,-40.84104,145.15623,TAS,2025-12-14,POINT (145.15623 -40.84104),gazetted
TAS_14124H,14124H,Bridge Hill,HILL,LANDFORM,TERRAIN,-41.58358,148.05656,TAS,2025-12-14,POINT (148.05656 -41.58358),gazetted
TAS_8774C,8774C,Brinktop,HILL,LANDFORM,TERRAIN,-42.71919,147.47402,TAS,2025-12-14,POINT (147.47402 -42.71919),gazetted
TAS_12513B,12513B,Brittons Hill,HILL,LANDFORM,TERRAIN,-40.94027,144.94365,TAS,2025-12-14,POINT (144.94365 -40.94027),gazetted
TAS_16906R,16906R,Broadview Hill,HILL,LANDFORM,TERRAIN,-40.90185,145.52925,TAS,2025-12-14,POINT (145.52925 -40.90185),gazetted
